borough,dbn,neighborhood,borough_code,district,school_name,year,total_enrollment,female_rate,male_rate,asian_rate,black_rate,hispanic_rate,other_rate,white_rate,disabilities_rate,ell_rate,supported_rate,total_schooldays,presence_rate,absence_rate,release_rate,mean_score_math,mean_score_ela,diversity_index
Brooklyn,18K235,East Flatbush,K,18,P.S. 235 Lenox School,2007,1387,54.1,45.9,1.2,95.2,2.7,0.2999999999999972,0.6,5.0,0.9,45.3,185.0,95.28,4.65,0.0,220.0,217.275,9.277799999999981
Brooklyn,18K285,East Flatbush,K,18,I.S. 285 Meyer Levin,2007,1032,52.2,47.8,0.3,95.0,3.8,0.30000000000001137,0.6,7.7,1.7,57.4,185.0,92.96,6.94,0.0,217.55,220.6,9.600199999999992
Brooklyn,18K581,East Flatbush,K,18,East Flatbush Community Research School,2007,89,40.4,59.6,0.0,91.0,6.7,1.2000000000000028,1.1,22.5,6.7,60.0,185.0,92.31,6.59,0.0,220.0,217.275,16.71459999999999
Brooklyn,18K588,East Flatbush,K,18,Middle School for Art and Philosophy,2007,107,46.7,53.3,0.9,91.6,6.5,0.09999999999999433,0.9,14.0,3.7,60.0,185.0,94.12,5.88,0.0,220.0,217.275,15.655600000000003
Brooklyn,19K089,East New York,K,19,P.S. 089 Cypress Hills,2007,245,45.7,54.3,2.4,13.1,83.3,0.4000000000000057,0.8,11.8,40.0,81.6,183.0,94.31,5.69,0.0,228.75,216.1,28.829400000000007
Brooklyn,19K171,Cypress Hills,K,19,I.S. 171 Abraham Lincoln,2007,899,52.1,47.9,11.2,12.3,74.0,1.0999999999999943,1.4,12.6,20.9,83.1,185.0,89.21,10.67,0.0,221.55,213.95,42.440999999999995
Brooklyn,19K218,East New York,K,19,J.H.S. 218 James P. Sinnott,2007,860,46.2,53.8,12.2,53.3,32.1,0.8000000000000114,1.6,15.7,12.1,75.2,185.0,87.85,12.03,0.0,227.50000000000003,211.6,59.766600000000004
Brooklyn,19K292,East New York,K,19,J.H.S. 292 Margaret S. Douglas,2007,765,45.6,54.4,2.5,60.9,34.6,0.7999999999999972,1.2,16.9,6.5,76.2,185.0,90.39,9.21,0.26,223.05,213.15,50.857
Brooklyn,19K364,Starrett City,K,19,I.S. 364 Gateway,2007,411,51.3,48.7,1.9,71.0,22.1,0.5999999999999943,4.4,11.2,1.2,62.8,185.0,91.0,9.0,0.0,231.65000000000003,223.35,44.47259999999999
Brooklyn,19K409,East New York,K,19,East New York Family Academy,2007,454,58.6,41.4,1.3,62.1,33.7,2.200000000000003,0.7,6.6,0.9,68.8,185.0,86.87,8.29,4.84,274.65000000000003,234.7,50.0088
Brooklyn,19K452,Starrett City,K,19,Frederick Douglass Academy VIII Middle School,2007,142,57.7,42.3,1.4,85.9,10.6,0.0,2.1,1.4,0.7,66.7,185.0,95.77,3.52,0.0,255.4,240.65,25.024599999999985
Brooklyn,20K030,Bay Ridge,K,20,P.S./I.S. 30 Mary White Ovington,2007,336,52.4,47.6,19.9,2.4,19.9,0.4000000000000057,57.4,3.3,8.9,55.9,185.0,94.66,5.04,0.0,250.1,224.85,59.073
Brooklyn,20K062,Kensington-Ocean Parkway,K,20,J.H.S. 062 Ditmas,2007,1132,44.3,55.7,18.9,41.3,32.6,0.4000000000000057,6.8,15.3,20.1,91.2,184.0,92.36,7.11,0.53,224.50000000000003,212.15,68.2794
Brooklyn,20K104,Bay Ridge,K,20,P.S./I.S. 104 The Fort Hamilton School,2007,1270,48.2,51.8,16.0,6.5,22.5,0.20000000000000284,54.8,5.0,13.1,46.7,185.0,94.3,5.7,0.0,253.45,237.2,61.924200000000006
Brooklyn,20K163,Bath Beach,K,20,P.S. 163 Bath Beach,2007,504,43.1,56.9,34.3,2.0,23.4,0.0,40.3,16.7,24.4,62.2,185.0,94.11,5.69,0.2,264.85,230.6,66.47860000000001
Brooklyn,20K180,Borough Park,K,20,The SEEALL Academy,2007,779,48.4,51.6,41.1,3.0,14.9,-0.09999999999999433,41.1,14.9,19.0,56.4,185.0,93.7,5.91,0.13,258.85,239.1,63.90560000000001
Brooklyn,20K187,Dyker Heights,K,20,The Christa McAuliffe School\I.S. 187,2007,994,50.1,49.9,60.9,0.9,6.7,0.09999999999999433,31.4,4.0,1.4,51.5,185.0,97.58,2.42,0.0,282.05,259.85,52.5952
Brooklyn,20K192,Borough Park,K,20,P.S. 192 - The Magnet School for Math and Science,2007,488,41.4,58.6,20.5,4.5,49.0,0.7999999999999972,25.2,29.3,37.5,79.0,185.0,93.65,6.15,0.2,242.5,216.55,65.2282
Brooklyn,20K201,Dyker Heights,K,20,J.H.S. 201 The Dyker Heights,2007,1797,47.4,52.6,42.3,1.0,17.4,0.20000000000000284,39.1,10.0,7.1,52.5,185.0,94.69,5.26,0.0,259.8,237.65,63.781
Brooklyn,20K220,Sunset Park,K,20,J.H.S. 220 John J. Pershing,2007,1267,48.5,51.5,39.5,1.4,52.0,0.3999999999999915,6.7,11.0,33.5,86.7,185.0,93.87,6.13,0.0,229.1,211.7,56.887399999999985
Brooklyn,20K223,Borough Park,K,20,J.H.S. 223 The Montauk,2007,719,46.0,54.0,27.7,11.3,41.0,0.4000000000000057,19.6,20.0,33.5,90.3,185.0,91.67,8.33,0.0,217.6,209.0,70.39699999999999
Brooklyn,20K227,Bensonhurst,K,20,J.H.S. 227 Edward B. Shallow,2007,1384,44.4,55.6,47.3,1.7,29.8,0.0,21.2,15.3,28.1,84.7,185.0,93.46,6.54,0.0,232.2,214.25,64.2234
Brooklyn,20K229,Dyker Heights,K,20,P.S. 229 Dyker,2007,600,47.8,52.2,42.8,0.8,10.0,0.20000000000000284,46.2,11.7,13.2,40.7,185.0,95.51,4.33,0.0,282.05,253.05,59.3304
Brooklyn,20K259,Dyker Heights,K,20,J.H.S. 259 William Mckinley,2007,1337,45.9,54.1,39.7,1.9,29.2,0.5,28.7,8.9,17.2,68.6,185.0,93.84,6.09,0.0,242.95,222.5,67.43719999999999
Brooklyn,20K609,Borough Park,K,20,Urban Assembly School for Criminal Justice,2007,73,100.0,0.0,24.7,43.8,21.9,0.0,9.6,9.6,8.2,60.0,185.0,94.67,5.33,0.0,249.2307692307692,228.3423076923077,68.99700000000001
Brooklyn,21K095,Gravesend,K,21,P.S. 095 The Gravesend,2007,920,50.2,49.8,27.8,8.4,33.0,0.2999999999999972,30.5,11.6,20.2,63.8,185.0,93.68,6.21,0.0,247.70000000000005,227.3,71.37259999999999
Brooklyn,21K096,Bensonhurst,K,21,I.S. 096 Seth Low,2007,1132,48.1,51.9,32.8,16.1,19.2,0.20000000000000284,31.7,13.4,16.1,68.1,185.0,92.34,7.66,0.0,224.5,220.1,72.91380000000001
Brooklyn,21K099,Midwood,K,21,P.S. 099 Isaac Asimov,2007,770,50.8,49.2,37.1,17.3,21.2,0.19999999999998866,24.2,11.8,22.6,76.2,185.0,91.88,7.98,0.0,237.1,222.3,72.89179999999999
Brooklyn,21K121,Borough Park,K,21,P.S. 121 Nelson A. Rockefeller,2007,255,48.2,51.8,14.1,7.1,37.6,0.8000000000000114,40.4,15.7,12.2,66.5,185.0,94.33,5.26,0.0,245.7,220.7,67.04220000000001
Brooklyn,21K209,Brighton Beach,K,21,P.S. 209 Margaret Mead,2007,687,48.8,51.2,31.9,6.8,18.2,0.0,43.1,15.4,22.4,60.8,185.0,93.34,6.51,0.0,256.54999999999995,230.3,67.473
Brooklyn,21K225,Brighton Beach,K,21,P.S. K225 - The Eileen E. Zaglin,2007,956,45.3,54.7,17.7,4.7,27.4,0.4000000000000057,49.8,19.1,39.3,66.5,185.0,91.01,8.88,0.0,237.75000000000003,221.45,64.3366
Brooklyn,21K226,Borough Park,K,21,P.S. 226 Alfred De B.Mason,2007,767,44.6,55.4,28.9,2.5,24.3,0.19999999999998866,44.1,22.2,23.6,73.0,185.0,92.12,7.62,0.13,243.06428571428572,225.66071428571428,66.232
Brooklyn,21K228,Bensonhurst,K,21,I.S. 228 David A. Boody,2007,980,44.5,55.5,29.9,19.6,20.7,0.09999999999999433,29.7,10.3,11.2,63.0,185.0,92.21,7.69,0.0,234.25,226.65,74.11240000000001
Brooklyn,21K238,Homecrest,K,21,P.S. 238 Anne Sullivan,2007,536,48.9,51.1,15.3,11.4,42.5,0.7999999999999972,30.0,24.4,22.0,80.4,185.0,92.94,6.87,0.0,242.35,224.75,69.2906
Brooklyn,21K239,Coney Island,K,21,Mark Twain I.S. 239 for the Gifted & Talented,2007,1252,51.9,48.1,28.2,8.1,6.0,0.20000000000000284,57.5,4.0,0.2,34.1,185.0,95.44,4.56,0.0,276.45,256.35,57.968600000000016
Brooklyn,21K281,Bensonhurst,K,21,I.S. 281 Joseph B Cavallaro,2007,1292,49.3,50.7,35.9,13.4,19.3,0.20000000000000284,31.2,13.1,13.2,67.6,185.0,92.94,7.06,0.0,244.1,226.55,71.8566
Brooklyn,21K288,Coney Island,K,21,P.S. 288 The Shirley Tanyhill,2007,552,49.3,50.7,1.4,48.9,43.7,1.0999999999999943,4.9,21.6,11.8,86.8,185.0,88.13,11.69,0.0,227.05,205.1,56.719199999999994
Brooklyn,21K303,West Brighton,K,21,I.S. 303 Herbert S. Eisenberg,2007,782,54.3,45.7,16.0,18.2,24.7,0.09999999999999433,41.0,8.8,8.6,64.1,185.0,92.45,7.43,0.0,249.1,231.05,71.21660000000001
Brooklyn,21K468,Gravesend,K,21,Kingsborough Early College School,2007,165,53.9,46.1,6.7,21.8,21.2,0.5999999999999943,49.7,11.5,5.5,63.1,185.0,93.87,6.13,0.0,246.25000000000003,223.7,65.5998
Brooklyn,21K690,Bensonhurst West,K,21,Brooklyn Studio Secondary School,2007,819,51.5,48.5,9.0,13.3,18.2,0.2999999999999972,59.2,20.9,6.0,49.2,185.0,81.36,13.6,4.91,234.05,222.95,59.0614
Brooklyn,22K014,Sheepshead Bay,K,22,J.H.S. 014 Shell Bank,2007,735,47.8,52.2,10.2,63.7,16.6,0.20000000000000284,9.3,22.7,9.9,81.5,185.0,89.61,10.26,0.0,217.95,213.5,54.761799999999994
Brooklyn,22K078,Bergen Beach,K,22,J.H.S. 078 Roy H. Mann,2007,1137,48.5,51.5,3.0,69.2,8.0,0.5999999999999943,19.2,16.2,3.3,51.2,185.0,93.98,6.02,0.0,221.9,223.1,47.69359999999999
Brooklyn,22K109,East Flatbush,K,22,P.S. 109,2007,771,53.4,46.6,1.0,80.0,17.8,0.4000000000000057,0.8,13.5,11.4,85.5,185.0,91.51,8.49,0.0,229.1,218.35,32.81359999999999
Brooklyn,22K206,Sheepshead Bay,K,22,P.S. 206 Joseph F Lamb,2007,1255,49.3,50.7,47.3,6.0,8.7,-0.09999999999999433,38.1,8.4,17.1,65.9,185.0,95.79,4.13,0.08,269.65,247.25,61.99400000000001
Brooklyn,22K207,Marine Park,K,22,P.S. 207 Elizabeth G. Leary,2007,985,47.1,52.9,9.7,28.0,13.1,1.0999999999999943,48.1,10.5,3.2,39.9,185.0,95.05,4.75,0.0,269.65,247.6,66.3548
Brooklyn,22K234,Madison,K,22,J.H.S. 234 Arthur W. Cunningham,2007,1776,48.3,51.7,27.1,18.7,11.0,0.09999999999999433,43.1,6.9,7.5,60.8,185.0,94.12,5.83,0.0,257.15000000000003,240.4,69.37280000000001
Brooklyn,22K240,Midwood,K,22,Andries Hudde,2007,1472,49.9,50.1,13.6,73.7,8.1,0.8000000000000114,3.8,8.9,4.6,46.6,185.0,94.31,5.69,0.0,231.1,231.45,43.0266
Brooklyn,22K278,Marine Park,K,22,J.H.S. 278 Marine Park,2007,1068,52.7,47.3,4.7,55.4,13.5,0.5,25.9,13.3,4.1,57.7,185.0,91.6,8.31,0.0,220.15,226.75,60.55440000000001
Brooklyn,22K381,Midwood,K,22,I. S. 381,2007,422,50.2,49.8,7.6,60.9,15.2,-0.09999999999999433,16.4,12.3,5.0,49.5,185.0,94.22,5.54,0.0,231.4,227.95,57.3342
Brooklyn,23K041,Brownsville,K,23,P.S. 041 Francis White,2007,762,49.0,51.0,0.4,77.4,20.6,0.7999999999999972,0.8,13.8,3.1,87.2,185.0,89.92,9.95,0.0,225.3,212.2,35.8344
Brooklyn,23K137,Ocean Hill,K,23,P.S./I.S. 137 Rachel Jean Mitchell,2007,466,47.4,52.6,0.4,82.6,15.0,0.7000000000000028,1.3,14.8,3.9,90.7,185.0,89.66,10.13,0.0,231.55,211.65,29.49900000000002
Brooklyn,23K155,Ocean Hill,K,23,P.S./ I.S. 155 Nicholas Herkimer,2007,630,48.9,51.1,0.6,64.3,34.4,0.20000000000001705,0.5,17.1,14.1,91.3,185.0,90.1,9.74,0.0,229.95,213.25,46.815000000000005
Brooklyn,23K178,Ocean Hill,K,23,P.S. 178 Saint Clair Mckelway,2007,653,47.9,52.1,0.8,85.6,11.2,1.3000000000000114,1.1,13.5,2.9,85.4,185.0,90.77,9.08,0.0,244.15,231.2,25.43660000000001
Brooklyn,23K184,Brownsville,K,23,P.S. 184 Newport,2007,513,41.7,58.3,0.4,78.2,20.5,0.6999999999999886,0.2,19.9,3.9,86.2,185.0,88.8,11.0,0.0,223.5,215.45,34.6382
Brooklyn,23K284,Brownsville,K,23,P.S. 284 Lew Wallace,2007,673,48.7,51.3,0.0,79.2,19.2,1.5999999999999943,0.0,18.3,3.4,76.4,185.0,88.67,11.18,0.0,238.54999999999998,223.50625,33.56159999999999
Brooklyn,23K323,Brownsville,K,23,P.S./I.S. 323,2007,538,50.4,49.6,0.0,86.1,13.8,0.10000000000000853,0.0,19.1,2.8,89.8,185.0,91.01,8.81,0.0,237.6,218.85,23.9634
Brooklyn,23K392,Brownsville,K,23,I.S. 392,2007,296,59.8,40.2,3.4,79.1,15.2,2.0,0.3,3.4,4.022222222222221,86.0,185.0,95.61,4.05,0.0,280.95,256.55,34.965
Brooklyn,23K518,Brownsville,K,23,Kappa V,2007,258,51.6,48.4,1.6,87.6,9.7,0.30000000000001137,0.8,18.6,0.8,94.6,185.0,93.2,6.8,0.0,238.54999999999998,223.50625,22.288600000000013
Brooklyn,23K522,Ocean Hill,K,23,Mott Hall IV,2007,159,45.9,54.1,2.5,84.9,10.7,1.2999999999999972,0.6,13.2,1.3,69.1,185.0,94.3,5.7,0.0,235.4,228.90000000000003,26.691999999999982
Queens,24Q005,Elmhurst-Maspeth,Q,24,I.S. 5 - The Walter Crowley Intermediate School,2007,1505,48.1,51.9,39.9,2.6,53.8,-0.09999999999999433,3.8,13.5,20.0,73.7,185.0,94.96,5.04,0.0,237.85,223.1,54.92340000000001
Queens,24Q049,Middle Village,Q,24,P.S. 049 Dorothy Bonawit Kole,2007,497,48.1,51.9,16.9,1.0,29.8,0.19999999999998866,52.1,13.9,7.2,37.3,185.0,94.96,4.84,0.0,271.9,244.15,61.108999999999995
Queens,24Q061,Corona,Q,24,I.S. 061 Leonardo Da Vinci,2007,2054,47.2,52.8,10.8,6.7,80.7,0.09999999999999433,1.7,12.1,37.4,80.7,185.0,92.72,7.28,0.0,214.5,207.15,33.230799999999995
Queens,24Q073,Maspeth,Q,24,I.S. 73 - The Frank Sansivieri Intermediate School,2007,1676,47.7,52.3,26.1,1.6,60.7,0.0,11.6,11.5,18.6,67.6,185.0,94.42,5.58,0.0,242.05,220.35,54.9718
Queens,24Q077,Ridgewood,Q,24,I.S. 077,2007,1184,47.0,53.0,8.9,4.7,70.7,0.2999999999999829,15.4,15.0,14.9,66.1,185.0,92.39,7.53,0.0,231.7,219.05,46.62959999999998
Queens,24Q087,Middle Village,Q,24,P.S./I.S. 087 Middle Village,2007,617,45.2,54.8,5.7,2.4,37.4,0.9000000000000057,53.6,23.7,10.2,56.4,185.0,93.11,6.72,0.16,244.1,227.55,56.892199999999995
Queens,24Q093,Ridgewood,Q,24,I.S. 093 Ridgewood,2007,1326,46.8,53.2,8.1,2.6,68.7,0.3999999999999915,20.2,10.3,11.8,72.1,185.0,92.86,7.06,0.0,236.15,222.2,47.99739999999999
Queens,24Q102,Elmhurst,Q,24,P.S. 102 Bayview,2007,823,47.9,52.1,57.0,1.3,33.4,0.30000000000001137,8.0,8.6,23.6,67.7,185.0,96.0,4.0,0.0,259.6,234.90000000000003,55.696600000000004
Queens,24Q113,Glendale,Q,24,P.S./I.S. 113 Anthony J. Pranzo,2007,517,45.8,54.2,6.6,1.9,29.2,0.0,62.3,11.4,3.3,54.0,185.0,94.38,5.43,0.0,275.9,252.8,52.18899999999999
Queens,24Q119,Glendale,Q,24,I.S. 119 The Glendale,2007,1108,49.6,50.4,9.8,2.4,33.8,0.20000000000000284,53.8,10.3,4.0,42.8,185.0,92.13,7.78,0.0,239.4,232.95,58.61280000000001
Queens,24Q125,Sunnyside,Q,24,I.S. 125 Thom J. McCann Woodside,2007,1679,47.8,52.2,35.1,2.6,55.3,0.09999999999999433,6.9,9.1,18.9,71.5,185.0,95.04,4.96,0.0,240.05,223.55,56.555200000000006
Queens,24Q128,Middle Village,Q,24,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elementary School",2007,395,49.1,50.9,5.1,1.0,16.7,0.20000000000000284,77.0,15.4,2.8,19.4,185.0,95.21,4.79,0.0,244.83636363636367,227.97727272727272,37.65060000000001
Queens,24Q560,Hunters Point-Sunnyside,Q,24,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",2007,531,55.4,44.6,16.2,10.4,57.1,2.700000000000003,13.6,13.0,3.6,58.3,182.0,82.73,12.48,4.8,244.83636363636367,227.97727272727272,61.767399999999995
Queens,25Q025,Auburndale,Q,25,I.S. 025 Adrien Block,2007,1021,49.3,50.7,45.0,2.4,22.6,0.20000000000000284,29.8,15.1,11.2,34.7,185.0,95.21,4.79,0.0,248.75,237.25,65.704
Queens,25Q164,Kew Gardens Hills,Q,25,P.S. 164 Queens Valley,2007,620,51.5,48.5,23.9,9.7,31.0,0.10000000000000853,35.3,16.8,17.3,63.3,185.0,94.88,4.8,0.0,253.8,233.95,71.27600000000001
Queens,25Q185,Murray Hill,Q,25,J.H.S. 185 Edward Bleeker,2007,1009,50.7,49.3,44.0,4.3,32.9,1.4210854715202004e-14,18.8,13.4,14.4,60.6,185.0,93.34,6.56,0.0,249.95,230.75,66.09660000000001
Queens,25Q189,Murray Hill,Q,25,J.H.S. 189 Daniel Carter Beard,2007,752,49.2,50.8,59.3,4.7,30.1,0.20000000000000284,5.7,11.4,24.2,70.6,185.0,95.83,4.03,0.0,244.9,226.5,55.2288
Queens,25Q194,Whitestone,Q,25,J.H.S. 194 William Carr,2007,1073,48.8,51.2,31.2,0.9,22.1,0.19999999999998866,45.6,10.9,6.4,33.8,185.0,94.96,5.04,0.0,252.6,239.7,64.57939999999999
Queens,25Q200,Pomonok,Q,25,P.S./M.S. 200 - The Pomonok School & STAR Academy,2007,541,49.2,50.8,15.2,19.4,32.7,1.3000000000000114,31.4,27.2,7.6,68.4,185.0,91.85,7.96,0.0,248.55,225.85,73.3566
Queens,25Q219,Kew Gardens Hills,Q,25,P.S. 219 Paul Klapper,2007,610,48.7,51.3,29.5,19.5,32.6,0.5,17.9,34.4,13.9,65.4,185.0,93.92,6.08,0.0,252.6,227.75,73.6608
Queens,25Q237,Flushing,Q,25,I.S. 237,2007,1058,43.7,56.3,62.1,8.1,24.0,0.2999999999999972,5.5,16.4,18.9,70.7,185.0,94.68,5.32,0.0,243.8,226.75,54.7164
Queens,25Q250,Kew Gardens Hills,Q,25,I.S. 250 The Robert F. Kennedy Community Middle Sc,2007,440,46.6,53.4,35.9,22.5,23.2,0.4000000000000057,18.0,14.5,8.9,55.73,185.0,92.58,7.19,0.0,252.95,238.70000000000005,73.4254
Queens,25Q252,Kew Gardens Hills,Q,25,"Queens School of Inquiry, The",2007,242,50.0,50.0,44.6,14.0,25.6,0.5,15.3,14.5,4.5,41.0,185.0,95.8,3.78,0.0,262.45,242.75,69.2514
Queens,25Q281,Flushing,Q,25,East-West School of International Studies,2007,356,49.2,50.8,52.5,15.7,24.2,3.0999999999999943,4.5,6.2,16.6,56.6,185.0,90.88,5.13,3.42,262.9,236.8,63.817600000000006
Queens,25Q285,Auburndale,Q,25,World Journalism Preparatory: A College Board Scho,2007,355,59.2,40.8,17.7,8.5,29.6,2.800000000000012,41.4,16.9,1.1,38.0,185.0,90.68,5.65,3.39,256.95000000000005,251.3,70.165
Queens,25Q294,Bay Terrace,Q,25,BELL Academy,2007,187,54.0,46.0,40.1,3.7,24.6,0.5999999999999943,31.0,11.2,13.4,55.73,185.0,96.22,3.24,0.0,252.51666666666665,234.8375,68.1178
Queens,25Q499,Kew Gardens Hills,Q,25,"The Queens College School for Math, Science and Technology",2007,476,48.5,51.5,32.6,43.3,17.4,0.5999999999999943,6.1,9.0,3.8,32.5,185.0,96.61,3.18,0.0,252.51666666666665,234.8375,67.22019999999999
Queens,26Q067,Douglaston-Little Neck,Q,26,J.H.S. 067 Louis Pasteur,2007,946,46.9,53.1,53.0,3.8,8.9,0.2999999999999972,34.0,9.2,4.2,15.0,185.0,96.71,3.29,0.0,272.40000000000003,255.85,59.41259999999999
Queens,26Q074,Oakland Gardens,Q,26,J.H.S. 074 Nathaniel Hawthorne,2007,1023,50.0,50.0,63.3,7.1,9.7,0.20000000000000284,19.7,9.8,6.0,26.5,185.0,96.69,3.31,0.0,271.05,251.55,54.6048
Queens,26Q158,Bayside,Q,26,M.S. 158 Marie Curie,2007,1144,48.6,51.4,57.9,7.6,13.5,0.0,21.0,14.2,9.9,33.0,185.0,96.71,3.2,0.0,260.8,245.3,59.66580000000001
Queens,26Q172,Glen Oaks,Q,26,Irwin Altman Middle School 172,2007,1084,48.6,51.4,49.6,11.9,15.9,0.5,22.1,13.3,3.7,31.2,185.0,96.21,3.69,0.0,258.2,246.9,66.5676
Queens,26Q178,Jamaica Estates-Holliswood,Q,26,P.S./ IS 178 Holliswood,2007,440,44.1,55.9,29.5,9.8,13.4,0.0,47.3,13.2,3.9,25.7,185.0,96.16,3.61,0.0,268.04999999999995,244.55,66.1686
Queens,26Q216,Utopia,Q,26,J.H.S. 216 George J. Ryan,2007,1250,47.8,52.2,62.0,11.8,12.6,0.10000000000000853,13.5,7.6,9.3,43.3,185.0,96.31,3.61,0.0,258.4,240.6,56.757400000000004
Queens,26Q266,Bellerose,Q,26,P.S./I.S. 266,2007,669,48.4,51.6,39.0,10.5,13.8,0.7000000000000028,36.0,14.9,1.6,16.5,185.0,95.61,4.08,0.15,272.05,249.35,68.81819999999999
Queens,27Q042,Arverne,Q,27,P.S./M.S 042 R. Vernam,2007,789,46.6,53.4,2.5,76.3,17.9,1.1000000000000083,2.2,21.3,3.7,85.7,185.0,88.65,11.22,0.0,226.3,212.3,38.45599999999999
Queens,27Q043,Far Rockaway,Q,27,P.S. 043,2007,1374,48.4,51.6,2.9,68.3,26.4,0.6000000000000085,1.8,11.2,7.4,79.0,185.0,91.29,8.57,0.07,238.85,222.05,46.26140000000001
Queens,27Q047,Broad Channel,Q,27,P.S. 047 Chris Galas,2007,250,48.4,51.6,2.8,8.0,9.2,0.7999999999999972,79.2,22.8,2.0,44.6,185.0,93.5,6.5,0.0,266.9,239.55,35.7024
Queens,27Q053,Far Rockaway,Q,27,M.S. 053 Brian Piccolo,2007,645,49.0,51.0,2.0,62.8,33.0,0.5,1.7,19.2,10.9,85.2,184.0,89.46,10.54,0.0,205.75,207.00000000000003,49.600199999999994
Queens,27Q105,Edgemere,Q,27,P.S. 105 The Bay School,2007,895,50.1,49.9,1.5,67.4,29.2,0.3999999999999915,1.5,14.0,7.0,79.5,185.0,89.82,9.96,0.11,225.40000000000003,215.85,45.9994
Queens,27Q114,Belle Harbor,Q,27,P.S./M.S. 114 Belle Harbor,2007,824,47.1,52.9,2.2,3.5,5.3,0.20000000000000284,88.8,13.8,2.8,16.5,185.0,93.68,6.08,0.12,270.1,247.9,20.693399999999997
Queens,27Q124,South Ozone Park,Q,27,P.S. 124 Osmond A Church,2007,1142,52.3,47.7,40.8,35.6,20.5,0.3999999999999915,2.7,6.7,3.0,70.9,185.0,94.29,5.62,0.09,261.1,242.15,66.403
Queens,27Q137,Ozone Park,Q,27,M.S. 137 America's School of Heroes,2007,1850,49.2,50.8,52.3,9.7,33.9,0.5,3.6,10.0,7.1,67.0,185.0,92.1,7.9,0.0,245.85,226.25000000000003,60.081999999999994
Queens,27Q146,Howard Beach,Q,27,P.S. 146 Howard Beach,2007,604,44.4,55.6,3.8,4.1,25.3,0.09999999999999433,66.7,23.7,4.8,39.0,185.0,93.86,5.8,0.17,262.2,236.05,48.797599999999996
Queens,27Q183,Hammels-Arverne,Q,27,P.S. 183 Dr. Richard R. Green,2007,659,51.7,48.3,5.3,65.7,22.9,2.5,3.6,15.3,4.4,81.0,185.0,90.26,9.74,0.0,223.1,216.0,51.117999999999995
Queens,27Q202,Ozone Park,Q,27,J.H.S. 202 Robert H. Goddard,2007,1144,49.6,50.4,30.2,10.9,40.6,0.19999999999998866,18.1,14.8,7.3,50.5,185.0,90.59,9.15,0.17,241.15,227.0,69.9314
Queens,27Q207,Howard Beach,Q,27,P.S. 207 Rockwood Park,2007,748,50.8,49.2,4.5,3.7,12.2,0.5999999999999943,79.0,19.4,1.3,32.0,185.0,93.66,5.94,0.27,261.75,239.55,35.75859999999999
Queens,27Q210,Woodhaven,Q,27,J.H.S. 210 Elizabeth Blackwell,2007,2021,47.7,52.3,27.3,6.8,60.6,0.20000000000000284,5.1,13.6,12.3,63.1,185.0,91.05,8.95,0.0,237.95,224.45,55.1006
Queens,27Q226,South Ozone Park,Q,27,J.H.S. 226 Virgil I. Grissom,2007,1667,46.9,53.1,28.9,48.9,19.5,1.2999999999999972,1.4,15.8,3.1,58.3,185.0,90.16,9.84,0.0,223.55,219.4,63.896800000000006
Queens,27Q232,Lindenwood,Q,27,P.S. 232 Lindenwood,2007,795,47.3,52.7,13.6,8.6,38.0,0.2999999999999972,39.5,15.2,5.0,46.4,185.0,93.68,6.32,0.0,258.65,237.3,67.3674
Queens,27Q262,Breezy Point-Rockaway Park,Q,27,Channel View School for Research,2007,581,54.9,45.1,4.8,57.7,26.0,1.2999999999999972,10.2,7.1,1.5,58.0,185.0,89.04,6.78,4.0,242.3,236.65,58.6594
Queens,27Q282,Far Rockaway-Bayswater,Q,27,Knowledge and Power Preparatory Academy VI,2007,158,56.3,43.7,3.2,75.3,18.4,-0.10000000000000853,3.2,2.5,0.6,76.3,185.0,96.13,3.23,0.0,245.3,240.0,39.7086
Queens,27Q323,Breezy Point-Rockaway Park,Q,27,Scholars' Academy,2007,602,52.0,48.0,18.6,20.3,12.1,0.7999999999999828,48.2,0.8,0.2,29.5,185.0,95.49,3.51,0.83,280.1,258.45,67.7166
Queens,27Q333,Edgemere,Q,27,Goldie Maple Academy,2007,363,54.0,46.0,1.9,81.8,14.9,0.5999999999999943,0.8,8.3,0.3,93.3,182.0,94.02,5.7,0.0,260.45,244.45,30.82140000000001
Queens,28Q008,South Jamaica,Q,28,J.H.S. 008 Richard S. Grossley,2007,907,47.6,52.4,14.9,65.4,18.0,0.8999999999999915,0.8,20.9,5.1,61.1,185.0,90.74,9.15,0.0,206.05,212.0,51.75379999999999
Queens,28Q072,Springfield Gardens North,Q,28,Catherine & Count Basie Middle School 72,2007,742,44.9,55.1,20.8,63.9,14.0,0.5,0.8,16.4,3.2,64.3,185.0,91.78,8.09,0.0,222.65,220.0,52.872600000000006
Queens,28Q157,Forest Hills,Q,28,J.H.S. 157 Stephen A. Halsey,2007,1020,47.3,52.7,25.0,14.8,21.7,0.7000000000000028,37.8,21.9,11.8,40.0,185.0,93.36,6.54,0.0,248.05,232.65,72.5574
Queens,28Q190,Forest Hills,Q,28,J.H.S. 190 Russell Sage,2007,897,44.3,55.7,34.2,8.0,26.1,0.19999999999998866,31.5,14.4,8.8,38.3,185.0,95.09,4.8,0.0,247.15,235.65,70.9286
