BN,School_Year,Curr_1,Pedagogy_1,Assessment_1,PosLearningEnv_2,HighExpect_2,LeveragingResources_3,GoalsActionPlans_3,TeacSuppSupervision_3,TeachTeamsLeaderDevelop_3,MonitoringRevisingSystems_3,Ave_1_InstructionalCore,Ave_2_SchoolCulture,Ave_3_SysForImprovement
K097,2019,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.4
X536,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.4
M600,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.67,1.0,1.4
M404,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4
M533,2019,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.33,1.0,1.4
Q153,2019,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,1.0,1.0
X062,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.4
Q056,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.6
M012,2019,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.6
X327,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.6
R013,2019,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.33,1.0,1.2
X555,2019,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.33,1.0,1.4
X280,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.6
X304,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
R061,2019,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
Q234,2019,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
Q212,2019,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.5,1.8
Q252,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.2
Q200,2019,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.33,1.0,1.2
Q185,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4
X128,2019,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.67,1.0,1.2
K582,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
Q131,2019,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.67,1.0,1.2
M125,2019,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.33,1.0,2.0
K528,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.67,1.0,1.8
K180,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.0,1.6
X291,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.6
K664,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
X568,2019,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.67,1.5,1.4
K130,2019,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.67,1.0,1.2
Q087,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4
R042,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.4
R032,2019,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.33,1.0,2.0
K045,2019,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
K154,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.8
K002,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.6
K261,2019,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.67,1.0,2.0
X310,2019,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.33,1.0,1.6
X396,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4
K264,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.0,1.6
Q258,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.2
Q240,2019,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.67,1.0,1.2
R001,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.67,1.0,1.8
Q501,2019,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.67,1.0,1.2
K267,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
K107,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.6
Q166,2019,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,1.0,1.0
Q152,2019,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.67,1.5,1.4
Q125,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X361,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.0,1.6
Q011,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.4
Q220,2019,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.67,1.0,1.8
K380,2019,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.33,1.0,1.4
X025,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.6
M063,2019,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.33,1.0,1.6
X355,2019,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
M139,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.2
K239,2019,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.33,1.0,1.6
K238,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.6
K226,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.67,1.0,1.4
K318,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.67,1.0,1.6
M128,2019,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.67,1.0,2.0
M028,2019,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.6
M362,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
K507,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.6
M187,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
X296,2019,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
K414,2019,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.33,1.0,1.4
Q154,2019,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,1.0,1.0
Q081,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
K038,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
X072,2019,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.33,1.0,1.4
X036,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.6
Q117,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4
Q141,2019,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.8
Q283,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
Q078,2019,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.67,1.0,1.6
Q049,2019,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
Q019,2019,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.33,1.0,1.6
K052,2019,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.67,1.0,1.6
K015,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
K010,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.6
K685,2019,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.33,1.0,1.2
K561,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4
Q029,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.2
Q181,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4
X241,2019,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.33,2.0,1.8
K889,2019,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.33,1.5,2.0
K054,2019,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0
M300,2019,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.67,2.0,2.2
M104,2019,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.67,2.0,1.8
X186,2019,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.5,1.8
Q108,2019,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.33,1.5,1.6
Q065,2019,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.5,1.4
K203,2019,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.5,1.4
Q277,2019,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.4
K197,2019,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.67,2.0,1.6
K157,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K008,2019,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.33,1.5,1.6
Q266,2019,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.33,1.5,1.6
K383,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.4
X371,2019,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.33,2.0,2.0
Q280,2019,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.5,1.6
K234,2019,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,1.5,1.0
Q060,2019,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.4
Q144,2019,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
Q183,2019,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.33,2.0,1.6
M517,2019,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.5,1.4
X326,2019,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.67,1.5,2.0
K153,2019,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,2.0,2.2
K014,2019,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.67,1.5,2.0
K516,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Q160,2019,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
K323,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K255,2019,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.67,2.0,1.6
M315,2019,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.67,1.5,1.4
K299,2019,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.67,2.0,2.2
X274,2019,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.5,1.4
X005,2019,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.67,2.0,2.2
M092,2019,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.5,1.8
Q230,2019,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.67,1.5,1.4
M001,2019,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.33,2.0,2.4
K215,2019,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.4
K229,2019,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0
K192,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K163,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K722,2019,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.33,1.5,1.8
M296,2019,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.6
K325,2019,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.33,2.0,1.4
Q037,2019,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
X298,2019,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
K370,2019,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.33,2.0,2.4
K531,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
X390,2019,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,2.0,2.2
R059,2019,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.33,2.0,2.4
X242,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K399,2019,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.33,2.0,1.2
K278,2019,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.33,1.5,1.8
X277,2019,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.5,1.8
M241,2019,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
R050,2019,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.67,1.0,1.4
K452,2019,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.5,1.6
Q158,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
M094,2019,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.33,1.5,1.2
M310,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
X521,2019,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.33,1.5,1.8
K100,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.2
Q189,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
R054,2019,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,2.0,2.2
Q194,2019,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.6
X316,2019,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.67,1.5,1.6
X267,2019,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.5,1.2
X065,2019,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8
M250,2019,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.67,2.0,2.2
Q155,2019,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.33,2.0,1.2
Q178,2019,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.33,2.0,1.4
K104,2019,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.5,1.6
K048,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K683,2019,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.8
X513,2019,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.5,1.6
X508,2019,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.33,1.5,2.0
K890,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
M278,2019,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.4
K152,2019,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0
Q112,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.2
X468,2019,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.67,1.0,1.8
M298,2019,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.67,1.0,1.8
M276,2019,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.33,1.0,1.8
M839,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
M696,2019,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.33,1.0,2.0
K159,2019,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.67,1.0,2.0
K492,2019,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.67,1.0,1.6
Q149,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.67,1.0,1.8
K168,2019,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.67,1.0,1.6
K053,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
K609,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.67,1.0,1.6
Q024,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q026,2019,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.33,1.0,1.2
Q610,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.67,1.0,1.6
X445,2019,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
X083,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.2
K569,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
Q133,2019,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.33,1.0,1.8
Q173,2019,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.33,1.0,1.4
K594,2019,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
Q255,2019,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.33,1.0,1.4
K396,2019,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.33,1.0,1.2
K036,2019,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.67,1.0,1.8
Q254,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.67,1.0,1.8
X169,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.0,1.6
X153,2019,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.33,1.0,1.2
X442,2019,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
M420,2019,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
M150,2019,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.67,1.0,1.4
M413,2019,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.33,1.0,2.0
Q315,2019,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.33,1.0,2.0
Q312,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X583,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
K372,2019,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.67,1.0,1.6
Q146,2019,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.0,1.6
M183,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.2
M234,2019,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.33,1.0,1.6
X340,2019,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.4
M515,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.6
X093,2019,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.4
K277,2019,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.67,2.0,1.4
K662,2019,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.5,1.6
X353,2019,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,1.0
Q145,2019,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.6
Q102,2019,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.67,1.5,2.0
X014,2019,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.6
X670,2019,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.8
X558,2019,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
K017,2019,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.5,1.6
M224,2019,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,2.0,2.4
K209,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.4
K057,2019,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.67,2.0,2.0
X264,2019,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
Q122,2019,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.67,1.5,1.4
X063,2019,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
Q267,2019,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
Q208,2019,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.67,1.5,1.4
Q265,2019,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.4
M260,2019,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.33,1.0,1.8
M297,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
Q329,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.6
R063,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.4
Q281,2019,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.2
K524,2019,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.33,1.0,1.6
M361,2019,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.6
X008,2019,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.5,1.6
K189,2019,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
M177,2019,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.67,1.0,1.6
Q287,2019,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.67,1.5,1.8
R048,2019,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
K316,2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.4
X003,2019,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.5,1.6
